PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
11R,665.0,0.0,52.0,26.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,386.0,183.0
12A,2731.0,4.0,152.0,131.0,0.0,30.0,22.0,0.0,1.0,2.0,0.0,18.0,17.0,0.0,8.0,7.0,0.0,234.0,262.0,1.0,1150.0,692.0
12D,498.0,0.0,33.0,24.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,281.0,129.0
12E1,586.0,1.0,43.0,18.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,12.0,16.0,0.0,281.0,196.0
12F,425.0,0.0,25.0,15.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,220.0,133.0
12G,430.0,0.0,21.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,14.0,0.0,222.0,143.0
12H1,303.0,0.0,25.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,179.0,73.0
12H2,1180.0,0.0,78.0,38.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,650.0,365.0
12I,415.0,2.0,20.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,243.0,125.0
12J,1110.0,1.0,74.0,36.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,9.0,5.0,0.0,693.0,277.0
12K,1238.0,0.0,71.0,65.0,0.0,9.0,5.0,0.0,1.0,0.0,0.0,11.0,7.0,0.0,7.0,4.0,1.0,89.0,115.0,1.0,537.0,315.0
12L,241.0,0.0,13.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,138.0,68.0
12M,1148.0,0.0,69.0,38.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,18.0,12.0,1.0,652.0,342.0
12N,317.0,2.0,19.0,16.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,138.0,114.0
12S,930.0,0.0,69.0,28.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,16.0,17.0,0.0,499.0,279.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88888,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0
99999,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
AP01A,3139.0,7.0,224.0,197.0,0.0,30.0,42.0,0.0,2.0,5.0,0.0,35.0,22.0,1.0,178.0,184.0,1.0,1033.0,912.0,1.0,151.0,114.0
AP01B,512.0,1.0,31.0,29.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,10.0,12.0,2.0,154.0,157.0,0.0,62.0,24.0
AP01C,1498.0,1.0,78.0,88.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,25.0,27.0,0.0,50.0,48.0,1.0,503.0,519.0,0.0,73.0,64.0
AP01D,537.0,1.0,36.0,22.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,6.0,7.0,1.0,9.0,14.0,0.0,166.0,165.0,1.0,59.0,37.0
AP021,1960.0,3.0,139.0,115.0,0.0,11.0,16.0,0.0,1.0,2.0,0.0,25.0,21.0,0.0,34.0,31.0,0.0,718.0,609.0,0.0,143.0,92.0
AP022,1425.0,3.0,101.0,59.0,0.0,19.0,11.0,0.0,1.0,0.0,1.0,37.0,28.0,0.0,45.0,35.0,0.0,511.0,393.0,0.0,119.0,62.0
AP02B,261.0,0.0,22.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,5.0,1.0,97.0,72.0,0.0,21.0,15.0
AP03,313.0,0.0,26.0,21.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,1.0,0.0,0.0,37.0,48.0,0.0,95.0,41.0
AP04A,1180.0,1.0,82.0,69.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,32.0,25.0,2.0,468.0,392.0,0.0,35.0,28.0
AP04B,287.0,0.0,17.0,19.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,15.0,14.0,0.0,96.0,99.0,0.0,10.0,6.0
AP05,2982.0,7.0,203.0,172.0,1.0,35.0,38.0,0.0,2.0,3.0,0.0,45.0,32.0,0.0,118.0,103.0,0.0,993.0,997.0,0.0,130.0,103.0
AP06,1306.0,3.0,69.0,79.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,11.0,20.0,0.0,23.0,21.0,2.0,526.0,496.0,0.0,25.0,21.0
AP07A,2091.0,2.0,125.0,126.0,0.0,19.0,19.0,0.0,0.0,1.0,0.0,42.0,34.0,0.0,34.0,27.0,1.0,768.0,646.0,1.0,160.0,86.0
AP07B,1131.0,1.0,65.0,78.0,0.0,12.0,19.0,0.0,0.0,1.0,0.0,18.0,13.0,2.0,44.0,52.0,0.0,388.0,351.0,1.0,48.0,38.0
AP09A,2694.0,6.0,186.0,170.0,1.0,41.0,32.0,0.0,4.0,1.0,1.0,42.0,34.0,1.0,122.0,129.0,1.0,838.0,811.0,0.0,156.0,118.0
AP09B,532.0,1.0,52.0,44.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,43.0,39.0,0.0,120.0,121.0,0.0,46.0,32.0
AP10,665.0,0.0,32.0,30.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,8.0,6.0,0.0,290.0,265.0,0.0,7.0,8.0
AP12A,370.0,1.0,33.0,24.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,19.0,7.0,0.0,7.0,8.0,0.0,114.0,85.0,0.0,39.0,29.0
AP12B,425.0,0.0,42.0,31.0,0.0,6.0,9.0,0.0,1.0,1.0,0.0,11.0,9.0,0.0,18.0,22.0,1.0,70.0,85.0,0.0,77.0,42.0
AP12C,1004.0,0.0,72.0,60.0,1.0,14.0,6.0,0.0,1.0,0.0,0.0,14.0,12.0,0.0,4.0,7.0,2.0,364.0,318.0,0.0,74.0,55.0
AP14,2026.0,3.0,111.0,114.0,1.0,20.0,25.0,0.0,3.0,0.0,0.0,25.0,18.0,1.0,74.0,69.0,0.0,728.0,699.0,0.0,78.0,57.0
CH01,164.0,0.0,4.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,67.0,40.0
CH02,202.0,0.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,64.0,0.0,28.0,27.0
CH03,248.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,86.0,87.0,0.0,30.0,20.0
CH04A,445.0,0.0,22.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,200.0,177.0,0.0,13.0,6.0
CH05,255.0,0.0,11.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,107.0,109.0,0.0,11.0,8.0
CP011,614.0,0.0,37.0,17.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,3.0,2.0,0.0,111.0,135.0,0.0,192.0,92.0
CP012,846.0,1.0,50.0,42.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,3.0,1.0,1.0,120.0,129.0,1.0,301.0,169.0
CP01B,228.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0,5.0,0.0,57.0,45.0,0.0,56.0,36.0
CP02,549.0,1.0,31.0,30.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,52.0,70.0,0.0,188.0,160.0
CP04A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
CP04B,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0
CP051,875.0,0.0,33.0,36.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,11.0,6.0,0.0,0.0,2.0,0.0,12.0,15.0,0.0,455.0,299.0
CP05B,73.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,24.0
CP06A,206.0,0.0,9.0,13.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,111.0,65.0
CP07B,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CP07C,48.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0
CP07D,206.0,0.0,11.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,105.0,81.0
CP07E,37.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0
CP07F,56.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,15.0
CP081,77.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0
CP083,24.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0
CP084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CP08A,174.0,0.0,16.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,94.0,48.0
EP01A,1467.0,0.0,73.0,87.0,1.0,14.0,10.0,0.0,1.0,1.0,0.0,33.0,18.0,0.0,5.0,2.0,0.0,183.0,221.0,0.0,494.0,324.0
EP01B,1537.0,1.0,76.0,61.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,1.0,1.0,1.0,101.0,87.0,0.0,717.0,433.0
EP02A,886.0,0.0,38.0,25.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,1.0,2.0,0.0,36.0,41.0,0.0,481.0,228.0
EP02B,981.0,0.0,48.0,50.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,7.0,3.0,1.0,199.0,239.0,0.0,247.0,153.0
EP02C,249.0,0.0,17.0,11.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,39.0,52.0,0.0,66.0,52.0
EP02D,193.0,0.0,8.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,86.0,74.0
EP02E,631.0,4.0,45.0,24.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,50.0,44.0,2.0,281.0,159.0
EP03A,2512.0,2.0,112.0,82.0,0.0,19.0,10.0,0.0,1.0,1.0,0.0,41.0,28.0,0.0,3.0,4.0,0.0,84.0,91.0,1.0,1253.0,780.0
EP03B,967.0,0.0,48.0,32.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,20.0,27.0,0.0,479.0,340.0
EP04A,2627.0,1.0,135.0,92.0,0.0,28.0,12.0,0.0,0.0,1.0,0.0,14.0,7.0,0.0,4.0,3.0,0.0,30.0,33.0,3.0,1405.0,859.0
EP04B,1190.0,0.0,86.0,51.0,0.0,8.0,3.0,0.0,0.0,2.0,0.0,8.0,5.0,0.0,1.0,3.0,0.0,12.0,16.0,2.0,644.0,349.0
FA01A,2133.0,2.0,118.0,83.0,0.0,14.0,1.0,0.0,2.0,1.0,0.0,32.0,19.0,0.0,5.0,1.0,0.0,110.0,109.0,3.0,1038.0,595.0
FA01B,2948.0,1.0,199.0,115.0,0.0,36.0,19.0,0.0,0.0,1.0,0.0,40.0,21.0,0.0,13.0,3.0,0.0,184.0,173.0,2.0,1399.0,742.0
FA01C,399.0,0.0,25.0,20.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,6.0,5.0,0.0,213.0,111.0
HP01,1770.0,1.0,100.0,74.0,0.0,16.0,12.0,0.0,0.0,0.0,1.0,52.0,36.0,0.0,22.0,23.0,0.0,360.0,333.0,0.0,408.0,332.0
JB02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JC01,3217.0,15.0,208.0,228.0,0.0,62.0,61.0,0.0,2.0,4.0,0.0,37.0,34.0,6.0,436.0,416.0,0.0,699.0,701.0,0.0,171.0,137.0
JC02,1477.0,3.0,122.0,92.0,0.0,17.0,18.0,0.0,2.0,0.0,0.0,26.0,15.0,0.0,150.0,152.0,0.0,394.0,284.0,2.0,141.0,59.0
JC03A,383.0,2.0,36.0,29.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,9.0,5.0,1.0,25.0,21.0,1.0,103.0,101.0,0.0,24.0,17.0
JC03B,947.0,2.0,83.0,70.0,0.0,16.0,18.0,0.0,1.0,0.0,0.0,25.0,13.0,1.0,79.0,75.0,1.0,223.0,203.0,0.0,85.0,52.0
JC04A,2695.0,4.0,166.0,154.0,0.0,38.0,32.0,0.0,1.0,1.0,0.0,31.0,23.0,0.0,136.0,152.0,3.0,853.0,824.0,0.0,155.0,122.0
JC04B,154.0,0.0,15.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,14.0,0.0,39.0,33.0,0.0,14.0,6.0
JC05,1388.0,7.0,82.0,76.0,0.0,18.0,17.0,0.0,1.0,0.0,0.0,25.0,21.0,0.0,78.0,83.0,0.0,432.0,368.0,0.0,108.0,72.0
JC06,1584.0,1.0,98.0,113.0,0.0,17.0,22.0,0.0,0.0,1.0,0.0,20.0,12.0,1.0,119.0,101.0,1.0,454.0,416.0,0.0,131.0,77.0
JC07,2630.0,7.0,184.0,151.0,0.0,45.0,39.0,0.0,2.0,2.0,0.0,36.0,18.0,2.0,287.0,276.0,2.0,671.0,604.0,1.0,185.0,118.0
JC08,1869.0,3.0,114.0,97.0,0.0,30.0,24.0,0.0,1.0,0.0,0.0,39.0,33.0,0.0,90.0,89.0,0.0,588.0,554.0,0.0,110.0,97.0
JC09,1883.0,0.0,116.0,110.0,0.0,23.0,22.0,0.0,2.0,0.0,0.0,42.0,39.0,1.0,85.0,77.0,3.0,571.0,486.0,0.0,191.0,115.0
JC10,1499.0,3.0,96.0,85.0,0.0,29.0,15.0,0.0,1.0,0.0,0.0,49.0,34.0,1.0,56.0,51.0,1.0,473.0,370.0,0.0,142.0,93.0
JC11,2084.0,1.0,106.0,114.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,32.0,24.0,0.0,90.0,73.0,0.0,715.0,682.0,0.0,117.0,87.0
JC12,1751.0,1.0,85.0,95.0,0.0,21.0,28.0,0.0,0.0,1.0,0.0,9.0,5.0,2.0,86.0,81.0,1.0,636.0,576.0,0.0,75.0,49.0
JC13A,1452.0,2.0,69.0,74.0,0.0,15.0,25.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,52.0,35.0,3.0,567.0,520.0,0.0,36.0,34.0
JC13B,186.0,0.0,11.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,78.0,71.0,0.0,2.0,2.0
JC14,1638.0,2.0,97.0,100.0,0.0,23.0,24.0,0.0,2.0,1.0,0.0,15.0,16.0,1.0,100.0,113.0,0.0,535.0,507.0,0.0,61.0,41.0
JC15,522.0,1.0,46.0,37.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,26.0,12.0,0.0,16.0,13.0,0.0,140.0,122.0,0.0,57.0,39.0
JC16,1731.0,0.0,93.0,110.0,0.0,19.0,17.0,0.0,0.0,0.0,1.0,31.0,22.0,0.0,49.0,42.0,3.0,649.0,557.0,0.0,76.0,62.0
JC18,1961.0,1.0,105.0,105.0,0.0,18.0,15.0,0.0,0.0,2.0,0.0,11.0,11.0,0.0,42.0,34.0,2.0,740.0,725.0,0.0,78.0,72.0
JC19,2527.0,4.0,177.0,128.0,0.0,27.0,25.0,0.0,0.0,1.0,0.0,32.0,33.0,1.0,58.0,44.0,1.0,888.0,795.0,0.0,176.0,137.0
MD01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML011,1682.0,2.0,103.0,100.0,0.0,22.0,15.0,0.0,1.0,0.0,0.0,19.0,11.0,0.0,84.0,78.0,1.0,615.0,561.0,0.0,42.0,28.0
ML012,335.0,0.0,20.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,2.0,1.0,0.0,148.0,129.0,0.0,2.0,5.0
ML01B,96.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,36.0,41.0,0.0,1.0,3.0
ML021,1370.0,2.0,91.0,88.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,17.0,14.0,0.0,546.0,519.0,0.0,28.0,20.0
ML022,146.0,0.0,11.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,59.0,0.0,0.0,0.0
ML023,1028.0,0.0,70.0,58.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,14.0,17.0,1.0,398.0,401.0,0.0,22.0,20.0
ML024,69.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,0.0,0.0,1.0
ML03,2579.0,1.0,153.0,166.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,22.0,18.0,0.0,34.0,25.0,2.0,1030.0,1000.0,0.0,47.0,49.0
ML04A,1181.0,4.0,68.0,83.0,0.0,9.0,10.0,0.0,1.0,2.0,0.0,16.0,10.0,0.0,37.0,39.0,0.0,414.0,405.0,0.0,49.0,34.0
ML04B,837.0,1.0,33.0,57.0,0.0,4.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,347.0,328.0,0.0,24.0,21.0
ML04C,62.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,23.0,0.0,2.0,2.0
ML05A,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,7.0,0.0,1.0,0.0
ML05B,249.0,1.0,17.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,1.0,92.0,102.0,0.0,6.0,4.0
ML05C,2614.0,3.0,192.0,170.0,0.0,22.0,16.0,0.0,3.0,4.0,0.0,42.0,49.0,0.0,69.0,73.0,1.0,865.0,741.0,0.0,222.0,142.0
ML06A,1018.0,2.0,103.0,74.0,0.0,14.0,9.0,0.0,1.0,0.0,0.0,37.0,13.0,0.0,24.0,19.0,0.0,235.0,211.0,1.0,187.0,88.0
ML06B,1732.0,1.0,136.0,106.0,0.0,37.0,21.0,0.0,2.0,2.0,2.0,54.0,43.0,1.0,73.0,72.0,0.0,472.0,377.0,0.0,216.0,117.0
ML071,71.0,0.0,3.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,24.0,27.0,0.0,0.0,2.0
ML072,854.0,0.0,61.0,73.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,13.0,5.0,1.0,21.0,13.0,1.0,323.0,295.0,0.0,22.0,14.0
ML07A,469.0,0.0,30.0,22.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,2.0,4.0,0.0,183.0,195.0,0.0,7.0,9.0
MP01,322.0,0.0,16.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,148.0,137.0,0.0,4.0,0.0
PA01,1336.0,3.0,58.0,39.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,20.0,9.0,0.0,3.0,0.0,0.0,211.0,141.0,1.0,555.0,282.0
RW01,3366.0,0.0,195.0,162.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,40.0,36.0,0.0,38.0,31.0,2.0,1465.0,1179.0,0.0,102.0,75.0
RW02,2675.0,2.0,164.0,151.0,0.0,33.0,24.0,0.0,1.0,1.0,0.0,26.0,22.0,0.0,37.0,29.0,3.0,1044.0,978.0,1.0,92.0,67.0
RW03,2742.0,3.0,176.0,140.0,0.0,28.0,17.0,0.0,1.0,2.0,0.0,74.0,47.0,1.0,28.0,27.0,3.0,922.0,836.0,0.0,304.0,133.0
RW04,1354.0,5.0,78.0,69.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,12.0,8.0,0.0,548.0,532.0,0.0,23.0,34.0
RW05,1213.0,1.0,89.0,71.0,0.0,22.0,8.0,0.0,1.0,1.0,0.0,43.0,32.0,0.0,15.0,13.0,0.0,320.0,287.0,2.0,192.0,116.0
RW06,1909.0,3.0,107.0,107.0,0.0,12.0,21.0,0.0,1.0,2.0,0.0,24.0,28.0,0.0,18.0,13.0,2.0,699.0,662.0,0.0,128.0,82.0
RW07A,675.0,1.0,54.0,49.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,32.0,20.0,0.0,4.0,6.0,0.0,67.0,73.0,0.0,233.0,109.0
RW07B,215.0,0.0,16.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,4.0,3.0,1.0,40.0,41.0,0.0,25.0,25.0
RW08,1456.0,2.0,86.0,69.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,11.0,13.0,0.0,673.0,507.0,0.0,30.0,13.0
RW09,4222.0,1.0,223.0,223.0,1.0,42.0,24.0,0.0,0.0,1.0,0.0,29.0,31.0,0.0,38.0,37.0,2.0,1730.0,1626.0,0.0,117.0,97.0
RW10,2382.0,2.0,113.0,108.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,20.0,19.0,0.0,15.0,14.0,1.0,1017.0,963.0,0.0,43.0,36.0
RW11A,1702.0,2.0,98.0,85.0,0.0,14.0,11.0,0.0,2.0,0.0,0.0,30.0,18.0,0.0,15.0,7.0,1.0,663.0,543.0,1.0,138.0,74.0
RW12,4238.0,3.0,263.0,243.0,1.0,30.0,34.0,0.0,3.0,0.0,2.0,49.0,26.0,0.0,74.0,65.0,1.0,1728.0,1501.0,0.0,122.0,93.0
RW13,2482.0,1.0,137.0,130.0,0.0,25.0,21.0,0.0,2.0,1.0,0.0,43.0,32.0,0.0,29.0,35.0,4.0,934.0,870.0,0.0,138.0,80.0
RW16,1285.0,0.0,84.0,68.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,18.0,19.0,2.0,481.0,464.0,0.0,56.0,51.0
RW17,1772.0,1.0,116.0,94.0,0.0,16.0,21.0,0.0,0.0,0.0,0.0,31.0,33.0,0.0,14.0,11.0,2.0,665.0,537.0,1.0,132.0,98.0
RW19,1428.0,2.0,76.0,76.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,33.0,23.0,1.0,576.0,521.0,0.0,39.0,39.0
RW20,1794.0,1.0,100.0,111.0,0.0,15.0,12.0,0.0,1.0,1.0,0.0,17.0,13.0,0.0,32.0,33.0,0.0,661.0,615.0,0.0,107.0,75.0
RW21,2170.0,1.0,122.0,105.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,21.0,20.0,0.0,15.0,23.0,3.0,871.0,772.0,0.0,115.0,75.0
RW22A,2482.0,2.0,186.0,137.0,0.0,33.0,21.0,0.0,2.0,0.0,0.0,68.0,23.0,0.0,33.0,25.0,2.0,718.0,614.0,0.0,420.0,198.0
SC01A,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0
SC01B,1295.0,2.0,86.0,46.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,6.0,6.0,0.0,652.0,470.0
SC01C,1522.0,0.0,90.0,44.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,14.0,7.0,1.0,789.0,553.0
SC01D,159.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,97.0,42.0
SC02,664.0,0.0,43.0,28.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,350.0,228.0
